sample	project	species	library	run	read2_uri	read1_uri	interleaved_uri
MON0701	dieback	E. dalrympleana	MON0701_S60	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0701_S60_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0701_S60_R1_001.fastq.gz	
MON0702	dieback	E. dalrympleana	MON0702_S61	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0702_S61_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0702_S61_R1_001.fastq.gz	
MON0703	dieback	E. dalrympleana	MON0703_S62	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0703_S62_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0703_S62_R1_001.fastq.gz	
MON0704	dieback	E. dalrympleana	MON0704_S63	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0704_S63_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0704_S63_R1_001.fastq.gz	
MON0705	dieback	E. dalrympleana	MON0705_S65	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0705_S65_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0705_S65_R1_001.fastq.gz	
MON0706	dieback	E. dalrympleana	MON0706_S66	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0706_S66_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0706_S66_R1_001.fastq.gz	
MON0707	dieback	E. dalrympleana	MON0707_S67	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0707_S67_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0707_S67_R1_001.fastq.gz	
MON0708	dieback	E. dalrympleana	MON0708_S68	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0708_S68_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0708_S68_R1_001.fastq.gz	
MON0709	dieback	E. dalrympleana	MON0709_S69	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0709_S69_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0709_S69_R1_001.fastq.gz	
MON0711	dieback	E. dalrympleana	MON0711_S70	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0711_S70_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0711_S70_R1_001.fastq.gz	
MON0712	dieback	E. dalrympleana	MON0712_S71	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0712_S71_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0712_S71_R1_001.fastq.gz	
MON0714	dieback	E. dalrympleana	MON0714_S72	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0714_S72_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0714_S72_R1_001.fastq.gz	
MON0715	dieback	E. delegatensis	MON0715_S73	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0715_S73_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0715_S73_R1_001.fastq.gz	
MON0715_1	dieback		MON0715_1_S74	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0715_1_S74_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0715_1_S74_R1_001.fastq.gz	
MON0716	dieback	E. delegatensis	MON0716_S75	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0716_S75_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0716_S75_R1_001.fastq.gz	
MON0716_1	dieback		MON0716_1_S76	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0716_1_S76_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0716_1_S76_R1_001.fastq.gz	
MON0718	dieback	E. dalrympleana	MON0718_S77	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0718_S77_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0718_S77_R1_001.fastq.gz	
MON0719	dieback	E. dalrympleana	MON0719_S78	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0719_S78_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0719_S78_R1_001.fastq.gz	
MON0720	dieback	E. delegatensis	MON0720_S79	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0720_S79_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0720_S79_R1_001.fastq.gz	
MON0721	dieback	E. delegatensis	MON0721_S80	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0721_S80_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0721_S80_R1_001.fastq.gz	
MON0722	dieback	E. dalrympleana	MON0722_S81	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0722_S81_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0722_S81_R1_001.fastq.gz	
MON0723	dieback	E. dalrympleana	MON0723_S82	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0723_S82_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0723_S82_R1_001.fastq.gz	
MON0724	dieback	E. delegatensis	MON0724_S83	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0724_S83_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0724_S83_R1_001.fastq.gz	
MON0725	dieback	E. delegatensis	MON0725_S84	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0725_S84_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0725_S84_R1_001.fastq.gz	
MON0726	dieback	E. delegatensis	MON0726_S85	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0726_S85_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0726_S85_R1_001.fastq.gz	
MON0727	dieback	E. dalrympleana	MON0727_S86	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0727_S86_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0727_S86_R1_001.fastq.gz	
MON0729	dieback	E. dalrympleana	MON0729_S87	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0729_S87_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0729_S87_R1_001.fastq.gz	
MON0729_1	dieback		MON0729_1_S88	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0729_1_S88_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0729_1_S88_R1_001.fastq.gz	
MON0730	dieback	E. pauciflora	MON0730_S89	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0730_S89_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0730_S89_R1_001.fastq.gz	
MON0731	dieback	E. dalrympleana	MON0731_S90	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0731_S90_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0731_S90_R1_001.fastq.gz	
MON0732	dieback	E. pauciflora	MON0732_S91	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0732_S91_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0732_S91_R1_001.fastq.gz	
MON0733	dieback	E. dalrympleana	MON0733_S92	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0733_S92_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0733_S92_R1_001.fastq.gz	
MON0734	dieback	E. stellulata	MON0734_S93	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0734_S93_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0734_S93_R1_001.fastq.gz	
MON0735	dieback	E. pauciflora	MON0735_S94	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0735_S94_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0735_S94_R1_001.fastq.gz	
MON0736	dieback	E. rubida	MON0736_S95	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0736_S95_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0736_S95_R1_001.fastq.gz	
MON0737	dieback	E. pauciflora	MON0737_S96	A00548_0548_CTan_RSB_MN08	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0737_S96_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0737_S96_R1_001.fastq.gz	
MON0738	dieback	E. dalrympleana	MON0738_S97	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0738_S97_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0738_S97_R1_001.fastq.gz	
MON0739	dieback	E. stellulata	MON0739_S98	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0739_S98_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0739_S98_R1_001.fastq.gz	
MON0740	dieback	E. stellulata	MON0740_S99	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0740_S99_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0740_S99_R1_001.fastq.gz	
MON0741	dieback	E. dalrympleana	MON0741_S100	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0741_S100_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0741_S100_R1_001.fastq.gz	
MON0742	dieback	E. pauciflora	MON0742_S101	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0742_S101_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0742_S101_R1_001.fastq.gz	
MON0742_1	dieback		MON0742_1_S102	A00548_0548_CTan_RSB_MN08		rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN08/MON0742_1_S102_R1_001.fastq.gz	
MON0742_1	dieback		MON0742_1_S102	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0742_1_S102_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0742_1_S102_R1_001.fastq.gz	
MON0743	dieback	E. dalrympleana	MON0743_S103	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0743_S103_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0743_S103_R1_001.fastq.gz	
MON0744	dieback	E. pauciflora	MON0744_S104	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0744_S104_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0744_S104_R1_001.fastq.gz	
MON0745	dieback	E. stellulata	MON0745_S105	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0745_S105_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0745_S105_R1_001.fastq.gz	
MON0746	dieback	E. dalrympleana	MON0746_S106	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0746_S106_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0746_S106_R1_001.fastq.gz	
MON0747	dieback	E. pauciflora	MON0747_S107	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0747_S107_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0747_S107_R1_001.fastq.gz	
MON0748	dieback	E. dalrympleana	MON0748_S108	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0748_S108_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0748_S108_R1_001.fastq.gz	
MON0749	dieback	E. stellulata	MON0749_S109	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0749_S109_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0749_S109_R1_001.fastq.gz	
MON0750	dieback	E. pauciflora	MON0750_S110	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0750_S110_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0750_S110_R1_001.fastq.gz	
MON0751	dieback	E. rubida	MON0751_S111	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0751_S111_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0751_S111_R1_001.fastq.gz	
MON0752	dieback	E. pauciflora	MON0752_S112	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0752_S112_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0752_S112_R1_001.fastq.gz	
MON0753	dieback	E. stellulata	MON0753_S113	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0753_S113_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0753_S113_R1_001.fastq.gz	
MON0754	dieback	E. dalrympleana	MON0754_S114	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0754_S114_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0754_S114_R1_001.fastq.gz	
MON0755	dieback	E. dalrympleana	MON0755_S115	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0755_S115_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0755_S115_R1_001.fastq.gz	
MON0756	dieback	E. pauciflora	MON0756_S116	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0756_S116_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0756_S116_R1_001.fastq.gz	
MON0757	dieback	E. stellulata	MON0757_S117	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0757_S117_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0757_S117_R1_001.fastq.gz	
MON0758	dieback	E. stellulata	MON0758_S118	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0758_S118_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0758_S118_R1_001.fastq.gz	
MON0760	dieback	E. dalrympleana	MON0760_S119	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0760_S119_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0760_S119_R1_001.fastq.gz	
MON0760_1	dieback		MON0760_1_S120	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0760_1_S120_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0760_1_S120_R1_001.fastq.gz	
MON0761	dieback	E. pauciflora	MON0761_S121	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0761_S121_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0761_S121_R1_001.fastq.gz	
MON0762	dieback	E. dalrympleana	MON0762_S122	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0762_S122_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0762_S122_R1_001.fastq.gz	
MON0763	dieback	E. pauciflora	MON0763_S123	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0763_S123_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0763_S123_R1_001.fastq.gz	
MON0764	dieback	E. dalrympleana	MON0764_S124	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0764_S124_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0764_S124_R1_001.fastq.gz	
MON0765	dieback	E. pauciflora	MON0765_S125	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0765_S125_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0765_S125_R1_001.fastq.gz	
MON0766	dieback	E. stellulata	MON0766_S126	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0766_S126_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0766_S126_R1_001.fastq.gz	
MON0767	dieback	E. dalrympleana	MON0767_S127	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0767_S127_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0767_S127_R1_001.fastq.gz	
MON0768	dieback	E. pauciflora	MON0768_S128	A00548_0548_CTan_RSB_MN09	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0768_S128_R2_001.fastq.gz	rawdata/reads/euc_dieback_NovaSeq_S4_150bp_PE_flowcell_3/A00548_0548_CTan_RSB_MN09/MON0768_S128_R1_001.fastq.gz	
