sample	species	date	parsed_date	latitude	longitude	elevation	datum	location	collectors	samplename	population	seed	notes
DDA120f	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35497222	148.9598056			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109668			a.
DDA120g	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35497222	148.9598056			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109668			a.
DDA122c	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35955556	148.9733056			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109670			
DDA126c	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.34219444	149.0155833			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109674			"a,b,c,d."
DDA132e	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.28494444	149.0145			"Roadside verge, 111 Nashdale lane, Nashdale."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109680			
DDA146c	Eucalyptus dalrympleana	5-Nov-19	2019-11-05T00:00:00Z	-33.38272222	149.04375			"Kearl road, near to Flyers creek."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109694			
DDA147d	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.32836111	149.0833333			"Gosling creek reserve, Orange."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109695			
JJB3608	Eucalyptus viminalis	27-Dec-18	2018-12-27T00:00:00Z	-35.45880556	148.8961667	839	WGS84	"Tidbinbilla Nature Reserve, 1.1 km from Tidbinbilla Reserve Road along Mountain Creek Road."	"J.J. Bruhl J.G. Brickhill, I.L. Crawford"	NE 108971			"Roadside shelf above moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Lomatia myricoides, Acacia dealbata, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree, 17 m tall, DBH 65 cm. Bark persistent rough coarse ribbony to 1.5 m, then gum bark, cream to grey with brown ribbons."
DDA122a	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35955556	148.9733056			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109670			
DDA125dx	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.34905556	148.9768889			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109673			
DDA126e	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.34219444	149.0155833			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109674			"a,b,c,d."
DDA141b	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.21336111	149.1365			"Ophir road, uphill from 3rd crossing of Summer hill creek."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109689			
DDA143a	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.50472222	149.1322778			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109691			
DDA146e	Eucalyptus dalrympleana	5-Nov-19	2019-11-05T00:00:00Z	-33.38272222	149.04375			"Kearl road, near to Flyers creek."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109694			
DDA147b	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.32836111	149.0833333			"Gosling creek reserve, Orange."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109695			
DDA42d	Eucalyptus dalrympleana	6-Dec-18	2018-12-06T00:00:00Z	-30.14402778	151.5859167	1226	WGS84	"Guyra road TSR,  c. 11.7km North-West of Guyra,  Wandsworth 2365."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, T.H.T. Phillips"	NE 107962			"Mid gentle slope. Dark brown clay loam on metasediment. Eucalyptus blakelyi, E. caliginosa, E. dalrympleana subsp. heptantha grassy woodland with Acacia dealbata, Exocarpos cupressiformis, Callitris sp., Poa sieberiana, Themeda australis. Tree to 16m. Bifurcated; DBH 0.43m, 0.75m."
DDA117a	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35625	148.9599722			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109667			a - n.
DDA120h	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35497222	148.9598056			"Gum ridge trail, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109668			a.
DDA126	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.34219444	149.0155833			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109674			"a,b,c,d."
DDA130a	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.33911111	149.0061944			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109678			
DDA141	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.21336111	149.1365			"Ophir road, uphill from 3rd crossing of Summer hill creek."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109689			
DDA142b	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.20727778	149.1305278			"97 Cullya road, Summer hill creek."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109690			
DDA146b	Eucalyptus dalrympleana	5-Nov-19	2019-11-05T00:00:00Z	-33.38272222	149.04375			"Kearl road, near to Flyers creek."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109694			
DDA147a	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.32836111	149.0833333			"Gosling creek reserve, Orange."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109695			
DDA100d	Eucalyptus dalrympleana	6-Aug-19	2019-08-06T00:00:00Z	-30.48669444	151.7590194	1013		"'Woodington'; end of Kanoona road, Armidale. Near southern boundary fence, c.1.4km from Rockvale road."	D.D. Andrew	NE 109152			"Frost hollow; edge of a broad gully. Fine grey brown clay on metasediments. Eucalyptus blakelyi, E.melliodora, E.dalrympleana subsp. heptantha grassy open woodland. Tree to c. 12.0m. Grey brown ribbony bark to c. 0.2m, smooth white gum bark above. Orbicular juvenile growth."
DDA122b	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35955556	148.9733056			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109670			
DDA129c	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33897222	149.0060556			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109677			
DDA137c	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.25813889	149.0161667			"Station creek TSR, Escort way."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109685			
DDA143d	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.50472222	149.1322778			Carcoar road; east of Matthews lane and Tallwood road.	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109691			
DDA147c	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.32836111	149.0833333			"Gosling creek reserve, Orange."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109695			
DDA100g	Eucalyptus dalrympleana	6-Aug-19	2019-08-06T00:00:00Z	-30.48669444	151.7590194	1013		"'Woodington'; end of Kanoona road, Armidale. Near southern boundary fence, c.1.4km from Rockvale road."	D.D. Andrew	NE 109152			"Frost hollow; edge of a broad gully. Fine grey brown clay on metasediments. Eucalyptus blakelyi, E.melliodora, E.dalrympleana subsp. heptantha grassy open woodland. Tree to c. 12.0m. Grey brown ribbony bark to c. 0.2m, smooth white gum bark above. Orbicular juvenile growth."
DDA128a	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.34208333	149.0169167			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109676			
DDA137a	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.25813889	149.0161667			"Station creek TSR, Escort way."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109685			
DDA138c	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.25788889	149.0147778			"Station creek TSR, Escort way."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109686			
DDA46	Eucalyptus rubida	10-Jan-19	2019-01-10T00:00:00Z	-29.64175556	151.821275	1051	WSG84	T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.	"D.D. Andrew J.T. Hunter, J.J. Bruhl, R.L. Andrew"	NE 108210			"Raised island within roadside depression adjacent to creek. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum layered woodland with Acacia filicifolia, Leptospermum polygalifolium, Rubus parvifolius, Carex appressa, Glyceria sp. Tree to c. 14.0m. Bifurcated at 0.3m. DBH 0.31m, 0.61m. Grey brown rough ribbony bark at base to c. 9.0m. White grey smooth bark above."
DDA47	Eucalyptus rubida	10-Jan-19	2019-01-10T00:00:00Z	-29.64139722	151.822475	1051	WSG84	T.S.R. c.13.0km North East of Glen Innes on the New England Highway. Dundee 2370.	"D.D. Andrew J.J. Bruhl, R.L. Andrew, J.T. Hunter"	NE 108211			"Bank on roadside depression. Pale grey clay on Emmaville volcanics. Eucalyptus rubida subsp. barbigerorum layered woodland with Acacia filicifolia, Leptospermum polygalifolium, Rubus parvifolius, Carex appressa, Glyceria sp. Tree to c. 14.5m. Bifurcated at 0.3m. DBH 0.44m, 0.51m. Grey brown rough ribbony bark at base to c. 7.0m. White grey smooth bark above."
DDA73	Eucalyptus viminalis	25-May-19	2019-05-25T00:00:00Z	-30.48296111	151.6461944	1049	WGS84	"University of New England, Armidale. On Clarks road, East of N019."	D.D. Andrew	NE 108902			"Roadside bank, moderate slope. Dark brown silty clay on basalt. Mown grassy area. Tree to c. 13.0m. Grey brown ribbony bark to c. 5.0m, grey white smooth gum bark above. DBH c.0.87m. No.201647."
JJB3611	Eucalyptus viminalis	27-Dec-18	2018-12-27T00:00:00Z	-35.45677778	148.8895278	893	WGS84	"Tidbinbilla Nature Reserve, end of Mountain Creek Road, inside loop and adjacent to car parking."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 108976			"Gentle slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. fastigata, E. radiata layered open forest with Acacia dealbata, Exocarpos cupressiformis, Pomaderris aspera, Leptospermum continale, Olearia phlogopappa, Poa sieberiana, Pteridium esculentum. Single-stemmed tree to 19 m, crown damaged; DBH 112 cm. Rough bark patchy to 2 m, then gum barked, cream, aging to yellowish to grey with brown ribbony bark."
DDA100a	Eucalyptus dalrympleana	6-Aug-19	2019-08-06T00:00:00Z	-30.48669444	151.7590194	1013		"'Woodington'; end of Kanoona road, Armidale. Near southern boundary fence, c.1.4km from Rockvale road."	D.D. Andrew	NE 109152			"Frost hollow; edge of a broad gully. Fine grey brown clay on metasediments. Eucalyptus blakelyi, E.melliodora, E.dalrympleana subsp. heptantha grassy open woodland. Tree to c. 12.0m. Grey brown ribbony bark to c. 0.2m, smooth white gum bark above. Orbicular juvenile growth."
DDA122d	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.35955556	148.9733056			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109670			
DDA124	Eucalyptus dalrympleana	3-Nov-19	2019-11-03T00:00:00Z	-33.34947222	148.9779722			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109672			
DDA129g	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33897222	149.0060556			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109677			
DDA141a	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.21336111	149.1365			"Ophir road, uphill from 3rd crossing of Summer hill creek."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109689			
DDA149a	Eucalyptus viminalis	5-Nov-19	2019-11-05T00:00:00Z	-33.32975	149.0829722			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109698			
JJB3610	Eucalyptus viminalis	27-Dec-18	2018-12-27T00:00:00Z	-35.45838889	148.8918056	857	WGS84	"Tidbinbilla Nature Reserve, 140 m NW from junction with Ashbrook Rd Firetrail along Mountain Creek Road, 3 m N of road."	"J.J. Bruhl J.G. Brickhill, I.L. Crawford"	NE 108973			"Gentle slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Lomatia myricoides, Acacia melanoxylon, A. dealbata, Pomaderris aspera, Leptospermum continale, Coprosma quadrifida, Lomandra, Poa sieberiana. Single-stemmed tree to 20 m tall, DBH 79 cm. Coarse rough dark brown bark to c. 2 m, then cream gum bark with brown ribbons."
JJB3612a	Eucalyptus rubida	27-Dec-18	2018-12-27T00:00:00Z	-35.45677778	149.0111389	726	WGS84	"Tidbinbilla Road, 200 E of Geals Creek, 3 m S of road."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 108977			"Gentle slope to more or less level. Light brown sandy clay loam on metasediments. Eucalyptus rubida shrubby woodland with Acacia dealbata, Kunzea ericoides, Hyericum perfoliatum. Single stemmed trees to 14 m tall. DBH 53+23 cm. Bark smooth from base, whitish to grey and pink."
DDA114d	Eucalyptus viminalis	2-Nov-19	2019-11-02T00:00:00Z	-32.75272222	150.07375			"Cox's creek road, Rylston."	"D.D. Andrew J.J. Bruhl, R.L. Andrew"	NE 109664			
DDA129d	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33897222	149.0060556			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109677			
DDA136a	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.28083333	148.9901667			"Akhurst road, near corner with Borenore road."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109684			
DDA137f	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.25813889	149.0161667			"Station creek TSR, Escort way."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109685			
DDA147	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.32836111	149.0833333			"Gosling creek reserve, Orange."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109695			
DDA149e	Eucalyptus viminalis	5-Nov-19	2019-11-05T00:00:00Z	-33.32975	149.0829722			"Gosling creek reserve, Orange."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109698			
DDA67	Eucalyptus viminalis	18-May-19	2019-05-18T00:00:00Z	-30.48568333	151.6436417	1043	WGS84	"University of New England, Armidale. c. 35.0m North of building C013."	D.D. Andrew	NE 108896			"Mid gentle slope. Fine dark brown silty clay on basalt. Mown parkland. Tree to c. 15.0m. Grey brown ribbony bark to c. 1.5m, grey white smooth gum bark above. DBH c.0.64m. Tree No.200466."
JJB3614a	Eucalyptus dalrympleana	28-Dec-19	2019-12-28T00:00:00Z	-35.83525	149.0096944	1307	WGS84	"Namadgi National Park, junction of Boboyan Rd and road to Shanahans Mountain Walking Track."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 110463			"Off crest. Yellow brown clay loam on metasediments. Eucalyptus dalrympleana, E. radiata, E. pauciflora layered woodland with Podolobium alpestre, Daviesia ulicifolia, Persoonia chamaepeuce, Hibbertia obtusifolia, Poa sieberiana, Lomandra longifolia. Single-stemmed tree 22 m tall; DBH 76 cm."
DDA100f	Eucalyptus dalrympleana	6-Aug-19	2019-08-06T00:00:00Z	-30.48669444	151.7590194	1013		"'Woodington'; end of Kanoona road, Armidale. Near southern boundary fence, c.1.4km from Rockvale road."	D.D. Andrew	NE 109152			"Frost hollow; edge of a broad gully. Fine grey brown clay on metasediments. Eucalyptus blakelyi, E.melliodora, E.dalrympleana subsp. heptantha grassy open woodland. Tree to c. 12.0m. Grey brown ribbony bark to c. 0.2m, smooth white gum bark above. Orbicular juvenile growth."
DDA129a	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33897222	149.0060556			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.W. Medd, R.L. Andrew, J.J. Bruhl"	NE 109677			
DDA130d	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.33911111	149.0061944			"Junction of Fern gully road, Devils hole fire trail and Summit road. Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109678			
DDA132	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.28494444	149.0145			"Roadside verge, 111 Nashdale lane, Nashdale."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109680			
DDA135a	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.28041667	148.9899167			Corner of Borenore road and Akhurst road. Between road and rail corridor.	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109683			
DDA137b	Eucalyptus rubida	4-Nov-19	2019-11-04T00:00:00Z	-33.25813889	149.0161667			"Station creek TSR, Escort way."	"D.D. Andrew R.W. Medd, J.J. Bruhl, R.L. Andrew"	NE 109685			
JJB3609a	Eucalyptus viminalis	27-Dec-18	2018-12-27T00:00:00Z	-35.45905556	148.8940556	847	WGS84	"Tidbinbilla Nature Reserve, 1.5 km from Tidbinbilla Reserve Road along Mountain Creek Road, 10 m S of road."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 108972			"Moderate slope. Yellow brown clay loam on metasediments. Eucalyptus viminalis, E. radiata layered open forest with Leptospermum continentale, Lomatia myricoides, Acacia melanoxylon, Exocarpus cupressiformis, Cassinia, Bursaria, Pomaderris aspera, Hibbertia, Pteridium esculentum, Lomandra, Poa sieberiana. Single-stemmed tree at base, 11 m tall, DBH 28+17 cm. Bark persistent rough coarse ribbony to 1 m, then gum bark, cream to grey with brown ribbons."
JJB3614d	Eucalyptus dalrympleana	28-Dec-19	2019-12-28T00:00:00Z	-35.83525	149.0096944	1307	WGS84	"Namadgi National Park, junction of Boboyan Rd and road to Shanahans Mountain Walking Track."	"J.J. Bruhl I.L. Crawford, J.G. Brickhill"	NE 110463			"Off crest. Yellow brown clay loam on metasediments. Eucalyptus dalrympleana, E. radiata, E. pauciflora layered woodland with Podolobium alpestre, Daviesia ulicifolia, Persoonia chamaepeuce, Hibbertia obtusifolia, Poa sieberiana, Lomandra longifolia. Single-stemmed tree 22 m tall; DBH 76 cm."
DDA114	Eucalyptus viminalis	2-Nov-19	2019-11-02T00:00:00Z	-32.75272222	150.07375			"Cox's creek road, Rylston."	"D.D. Andrew J.J. Bruhl, R.L. Andrew"	NE 109664			
DDA123g	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.35988889	148.9730278			"c. 350m west from Mt Towac track, Mt Canobolas."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109671			
DDA125d	Eucalyptus canobolensis	3-Nov-19	2019-11-03T00:00:00Z	-33.34905556	148.9768889			"Federal falls day use area, Mt Canobolas."	"D.D. Andrew J.J. Bruhl, R.W. Medd, R.L. Andrew"	NE 109673			
DDA126a	Eucalyptus viminalis	4-Nov-19	2019-11-04T00:00:00Z	-33.34219444	149.0155833			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109674			"a,b,c,d."
DDA128b	Eucalyptus dalrympleana	4-Nov-19	2019-11-04T00:00:00Z	-33.34208333	149.0169167			"Day use area, corner of Mt Canobolas road and Lake Canobolas road."	"D.D. Andrew J.J. Bruhl, R.L. Andrew, R.W. Medd"	NE 109676			
DDA131	Eucalyptus canobolensis	4-Nov-19	2019-11-04T00:00:00Z	-33.33813889	148.9769722			"Junction of Summit road and Mitchell's way, Mt Canobolas."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109679			
DDA146d	Eucalyptus dalrympleana	5-Nov-19	2019-11-05T00:00:00Z	-33.38272222	149.04375			"Kearl road, near to Flyers creek."	"D.D. Andrew R.L. Andrew, J.J. Bruhl, R.W. Medd"	NE 109694			
DDA150c	Eucalyptus canobolensis	5-Nov-19	2019-11-05T00:00:00Z	-33.31708333	149.1029722			"Huntley road rail corridor, Orange."	"D.D. Andrew R.L. Andrew, R.W. Medd, J.J. Bruhl"	NE 109699			
